Data Table for Daily Case Trends - Arkansas
Date generated: Tue Nov 16 2021 20:14:12 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Arkansas,Dec 20 2020,1536,2278,13
Arkansas,Dec 19 2020,2693,2266,16
Arkansas,Dec 18 2020,2878,2256,18
Arkansas,Dec 17 2020,3039,2241,17
Arkansas,Dec 16 2020,2306,2121,17
Arkansas,Dec 15 2020,2141,2124,8
Arkansas,Dec 14 2020,1355,2145,11
Arkansas,Dec 13 2020,1450,2111,22
Arkansas,Dec 12 2020,2628,2124,N/A
Arkansas,Dec 11 2020,2770,2069,N/A
Arkansas,Dec 10 2020,2202,2077,N/A
Arkansas,Dec  9 2020,2327,2161,N/A
Arkansas,Dec  8 2020,2283,2145,N/A
Arkansas,Dec  7 2020,1118,2097,N/A
Arkansas,Dec  6 2020,1542,2096,N/A
Arkansas,Dec  5 2020,2245,2050,N/A
Arkansas,Dec  4 2020,2827,1922,N/A
Arkansas,Dec  3 2020,2789,1669,N/A
Arkansas,Dec  2 2020,2212,1606,N/A
Arkansas,Dec  1 2020,1950,1571,N/A
Arkansas,Nov 30 2020,1112,1595,N/A
Arkansas,Nov 29 2020,1221,1582,N/A
Arkansas,Nov 28 2020,1349,1600,N/A
Arkansas,Nov 27 2020,1052,1680,N/A
Arkansas,Nov 26 2020,2348,1824,N/A
Arkansas,Nov 25 2020,1965,1808,N/A
Arkansas,Nov 24 2020,2122,1772,N/A
Arkansas,Nov 23 2020,1017,1691,N/A
Arkansas,Nov 22 2020,1352,1733,N/A
Arkansas,Nov 21 2020,1905,1665,N/A
Arkansas,Nov 20 2020,2061,1656,N/A
Arkansas,Nov 19 2020,2238,1692,N/A
Arkansas,Nov 18 2020,1715,1631,N/A
Arkansas,Nov 17 2020,1554,1666,N/A
Arkansas,Nov 16 2020,1308,1648,N/A
Arkansas,Nov 15 2020,874,1596,N/A
Arkansas,Nov 14 2020,1848,1619,N/A
Arkansas,Nov 13 2020,2312,1584,N/A
Arkansas,Nov 12 2020,1809,1520,N/A
Arkansas,Nov 11 2020,1962,1483,N/A
Arkansas,Nov 10 2020,1424,1439,N/A
Arkansas,Nov  9 2020,945,1310,N/A
Arkansas,Nov  8 2020,1038,1258,N/A
Arkansas,Nov  7 2020,1598,1234,N/A
Arkansas,Nov  6 2020,1870,1193,N/A
Arkansas,Nov  5 2020,1548,1092,N/A
Arkansas,Nov  4 2020,1651,1024,N/A
Arkansas,Nov  3 2020,520,926,N/A
Arkansas,Nov  2 2020,584,987,N/A
Arkansas,Nov  1 2020,867,991,N/A
Arkansas,Oct 31 2020,1316,981,N/A
Arkansas,Oct 30 2020,1162,962,N/A
Arkansas,Oct 29 2020,1072,987,N/A
Arkansas,Oct 28 2020,961,1006,N/A
Arkansas,Oct 27 2020,952,1034,N/A
Arkansas,Oct 26 2020,612,1018,N/A
Arkansas,Oct 25 2020,797,1007,N/A
Arkansas,Oct 24 2020,1183,985,N/A
Arkansas,Oct 23 2020,1337,942,N/A
Arkansas,Oct 22 2020,1202,896,N/A
Arkansas,Oct 21 2020,1155,907,N/A
Arkansas,Oct 20 2020,844,896,N/A
Arkansas,Oct 19 2020,531,872,N/A
Arkansas,Oct 18 2020,644,890,N/A
Arkansas,Oct 17 2020,883,886,N/A
Arkansas,Oct 16 2020,1015,889,N/A
Arkansas,Oct 15 2020,1278,911,N/A
Arkansas,Oct 14 2020,1079,909,N/A
Arkansas,Oct 13 2020,680,870,N/A
Arkansas,Oct 12 2020,654,865,N/A
Arkansas,Oct 11 2020,613,831,N/A
Arkansas,Oct 10 2020,908,813,N/A
Arkansas,Oct  9 2020,1167,790,N/A
Arkansas,Oct  8 2020,1265,760,N/A
Arkansas,Oct  7 2020,809,740,N/A
Arkansas,Oct  6 2020,641,759,N/A
Arkansas,Oct  5 2020,417,768,N/A
Arkansas,Oct  4 2020,488,824,N/A
Arkansas,Oct  3 2020,746,824,N/A
Arkansas,Oct  2 2020,958,833,N/A
Arkansas,Oct  1 2020,1124,824,N/A
Arkansas,Sep 30 2020,942,819,N/A
Arkansas,Sep 29 2020,706,824,N/A
Arkansas,Sep 28 2020,807,812,N/A
Arkansas,Sep 27 2020,487,788,N/A
Arkansas,Sep 26 2020,809,799,N/A
Arkansas,Sep 25 2020,897,837,N/A
Arkansas,Sep 24 2020,1086,834,N/A
Arkansas,Sep 23 2020,982,820,N/A
Arkansas,Sep 22 2020,617,803,N/A
Arkansas,Sep 21 2020,641,819,N/A
Arkansas,Sep 20 2020,563,786,N/A
Arkansas,Sep 19 2020,1078,778,N/A
Arkansas,Sep 18 2020,871,728,N/A
Arkansas,Sep 17 2020,992,772,N/A
Arkansas,Sep 16 2020,862,709,N/A
Arkansas,Sep 15 2020,730,657,N/A
Arkansas,Sep 14 2020,408,621,N/A
Arkansas,Sep 13 2020,509,612,N/A
Arkansas,Sep 12 2020,727,640,N/A
Arkansas,Sep 11 2020,1180,615,N/A
Arkansas,Sep 10 2020,548,614,N/A
Arkansas,Sep  9 2020,498,734,N/A
Arkansas,Sep  8 2020,477,751,N/A
Arkansas,Sep  7 2020,348,722,N/A
Arkansas,Sep  6 2020,706,725,N/A
Arkansas,Sep  5 2020,548,692,N/A
Arkansas,Sep  4 2020,1174,727,N/A
Arkansas,Sep  3 2020,1392,679,N/A
Arkansas,Sep  2 2020,615,584,N/A
Arkansas,Sep  1 2020,273,589,N/A
Arkansas,Aug 31 2020,368,618,N/A
Arkansas,Aug 30 2020,478,611,N/A
Arkansas,Aug 29 2020,795,597,N/A
Arkansas,Aug 28 2020,838,561,N/A
Arkansas,Aug 27 2020,722,568,N/A
Arkansas,Aug 26 2020,649,543,N/A
Arkansas,Aug 25 2020,480,555,N/A
Arkansas,Aug 24 2020,320,545,N/A
Arkansas,Aug 23 2020,375,558,N/A
Arkansas,Aug 22 2020,547,601,N/A
Arkansas,Aug 21 2020,887,522,N/A
Arkansas,Aug 20 2020,549,485,N/A
Arkansas,Aug 19 2020,729,500,N/A
Arkansas,Aug 18 2020,410,496,N/A
Arkansas,Aug 17 2020,412,492,N/A
Arkansas,Aug 16 2020,673,526,N/A
Arkansas,Aug 15 2020,0,511,N/A
Arkansas,Aug 14 2020,626,621,N/A
Arkansas,Aug 13 2020,652,676,N/A
Arkansas,Aug 12 2020,703,688,N/A
Arkansas,Aug 11 2020,383,718,N/A
Arkansas,Aug 10 2020,645,775,N/A
Arkansas,Aug  9 2020,572,796,N/A
Arkansas,Aug  8 2020,772,805,N/A
Arkansas,Aug  7 2020,1011,789,N/A
Arkansas,Aug  6 2020,735,752,N/A
Arkansas,Aug  5 2020,912,760,N/A
Arkansas,Aug  4 2020,784,742,N/A
Arkansas,Aug  3 2020,787,735,N/A
Arkansas,Aug  2 2020,637,741,N/A
Arkansas,Aug  1 2020,662,741,N/A
Arkansas,Jul 31 2020,752,751,N/A
Arkansas,Jul 30 2020,791,785,N/A
Arkansas,Jul 29 2020,787,817,N/A
Arkansas,Jul 28 2020,734,788,N/A
Arkansas,Jul 27 2020,824,788,N/A
Arkansas,Jul 26 2020,642,770,N/A
Arkansas,Jul 25 2020,732,778,N/A
Arkansas,Jul 24 2020,990,783,N/A
Arkansas,Jul 23 2020,1013,735,N/A
Arkansas,Jul 22 2020,581,707,N/A
Arkansas,Jul 21 2020,738,704,N/A
Arkansas,Jul 20 2020,699,712,N/A
Arkansas,Jul 19 2020,695,694,N/A
Arkansas,Jul 18 2020,771,667,N/A
Arkansas,Jul 17 2020,648,708,N/A
Arkansas,Jul 16 2020,817,723,N/A
Arkansas,Jul 15 2020,564,721,N/A
Arkansas,Jul 14 2020,794,745,N/A
Arkansas,Jul 13 2020,572,669,N/A
Arkansas,Jul 12 2020,503,650,N/A
Arkansas,Jul 11 2020,1061,665,N/A
Arkansas,Jul 10 2020,751,597,N/A
Arkansas,Jul  9 2020,806,568,N/A
Arkansas,Jul  8 2020,734,578,N/A
Arkansas,Jul  7 2020,259,533,N/A
Arkansas,Jul  6 2020,439,570,N/A
Arkansas,Jul  5 2020,605,570,N/A
Arkansas,Jul  4 2020,587,557,N/A
Arkansas,Jul  3 2020,547,554,N/A
Arkansas,Jul  2 2020,878,573,N/A
Arkansas,Jul  1 2020,420,546,N/A
Arkansas,Jun 30 2020,520,585,N/A
Arkansas,Jun 29 2020,439,596,N/A
Arkansas,Jun 28 2020,508,608,N/A
Arkansas,Jun 27 2020,570,595,N/A
Arkansas,Jun 26 2020,678,587,N/A
Arkansas,Jun 25 2020,687,590,N/A
Arkansas,Jun 24 2020,697,538,N/A
Arkansas,Jun 23 2020,595,498,N/A
Arkansas,Jun 22 2020,522,452,N/A
Arkansas,Jun 21 2020,419,437,N/A
Arkansas,Jun 20 2020,511,435,N/A
Arkansas,Jun 19 2020,703,440,N/A
Arkansas,Jun 18 2020,322,444,N/A
Arkansas,Jun 17 2020,415,462,N/A
Arkansas,Jun 16 2020,274,444,N/A
Arkansas,Jun 15 2020,416,453,N/A
Arkansas,Jun 14 2020,406,439,N/A
Arkansas,Jun 13 2020,548,427,N/A
Arkansas,Jun 12 2020,731,413,N/A
Arkansas,Jun 11 2020,448,341,N/A
Arkansas,Jun 10 2020,288,328,N/A
Arkansas,Jun  9 2020,340,323,N/A
Arkansas,Jun  8 2020,314,328,N/A
Arkansas,Jun  7 2020,325,310,N/A
Arkansas,Jun  6 2020,450,298,N/A
Arkansas,Jun  5 2020,226,267,N/A
Arkansas,Jun  4 2020,358,269,N/A
Arkansas,Jun  3 2020,249,255,N/A
Arkansas,Jun  2 2020,375,234,N/A
Arkansas,Jun  1 2020,190,202,N/A
Arkansas,May 31 2020,240,190,N/A
Arkansas,May 30 2020,236,176,N/A
Arkansas,May 29 2020,239,166,N/A
Arkansas,May 28 2020,261,154,N/A
Arkansas,May 27 2020,97,182,N/A
Arkansas,May 26 2020,151,179,N/A
Arkansas,May 25 2020,107,173,N/A
Arkansas,May 24 2020,147,166,N/A
Arkansas,May 23 2020,163,171,N/A
Arkansas,May 22 2020,154,164,N/A
Arkansas,May 21 2020,455,158,N/A
Arkansas,May 20 2020,80,109,N/A
Arkansas,May 19 2020,110,108,N/A
Arkansas,May 18 2020,54,110,N/A
Arkansas,May 17 2020,181,110,N/A
Arkansas,May 16 2020,115,84,N/A
Arkansas,May 15 2020,115,102,N/A
Arkansas,May 14 2020,112,97,N/A
Arkansas,May 13 2020,72,89,N/A
Arkansas,May 12 2020,121,95,N/A
Arkansas,May 11 2020,59,82,N/A
Arkansas,May 10 2020,0,79,N/A
Arkansas,May  9 2020,237,87,N/A
Arkansas,May  8 2020,82,62,N/A
Arkansas,May  7 2020,54,58,N/A
Arkansas,May  6 2020,115,59,N/A
Arkansas,May  5 2020,27,53,N/A
Arkansas,May  4 2020,38,59,N/A
Arkansas,May  3 2020,59,70,N/A
Arkansas,May  2 2020,62,66,N/A
Arkansas,May  1 2020,55,71,N/A
Arkansas,Apr 30 2020,63,112,N/A
Arkansas,Apr 29 2020,71,130,N/A
Arkansas,Apr 28 2020,66,122,N/A
Arkansas,Apr 27 2020,114,155,N/A
Arkansas,Apr 26 2020,32,165,N/A
Arkansas,Apr 25 2020,99,161,N/A
Arkansas,Apr 24 2020,345,158,N/A
Arkansas,Apr 23 2020,184,118,N/A
Arkansas,Apr 22 2020,19,99,N/A
Arkansas,Apr 21 2020,298,109,N/A
Arkansas,Apr 20 2020,183,79,N/A
Arkansas,Apr 19 2020,4,67,N/A
Arkansas,Apr 18 2020,75,77,N/A
Arkansas,Apr 17 2020,67,71,N/A
Arkansas,Apr 16 2020,52,72,N/A
Arkansas,Apr 15 2020,85,73,N/A
Arkansas,Apr 14 2020,88,72,N/A
Arkansas,Apr 13 2020,103,70,N/A
Arkansas,Apr 12 2020,73,64,N/A
Arkansas,Apr 11 2020,32,70,N/A
Arkansas,Apr 10 2020,75,66,N/A
Arkansas,Apr  9 2020,56,64,N/A
Arkansas,Apr  8 2020,78,65,N/A
Arkansas,Apr  7 2020,78,61,N/A
Arkansas,Apr  6 2020,62,58,N/A
Arkansas,Apr  5 2020,110,58,N/A
Arkansas,Apr  4 2020,5,47,N/A
Arkansas,Apr  3 2020,59,50,N/A
Arkansas,Apr  2 2020,65,47,N/A
Arkansas,Apr  1 2020,54,44,N/A
Arkansas,Mar 31 2020,56,47,N/A
Arkansas,Mar 30 2020,61,43,N/A
