Data Table for Daily Case Trends - Louisiana
Date generated: Tue Nov 16 2021 20:15:36 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Louisiana,Mar 22 2021,1329,500,11951
Louisiana,Mar 21 2021,0,334,11594
Louisiana,Mar 20 2021,0,465,11807
Louisiana,Mar 19 2021,194,465,12178
Louisiana,Mar 18 2021,541,515,12229
Louisiana,Mar 17 2021,445,498,12521
Louisiana,Mar 16 2021,992,518,13121
Louisiana,Mar 15 2021,172,468,13689
Louisiana,Mar 14 2021,911,515,14376
Louisiana,Mar 13 2021,0,491,14316
Louisiana,Mar 12 2021,547,491,14073
Louisiana,Mar 11 2021,421,486,14494
Louisiana,Mar 10 2021,588,534,14142
Louisiana,Mar  9 2021,637,522,13988
Louisiana,Mar  8 2021,504,540,13680
Louisiana,Mar  7 2021,740,526,13290
Louisiana,Mar  6 2021,0,636,12934
Louisiana,Mar  5 2021,518,636,11962
Louisiana,Mar  4 2021,756,691,11586
Louisiana,Mar  3 2021,500,692,12186
Louisiana,Mar  2 2021,767,746,12789
Louisiana,Mar  1 2021,404,837,13284
Louisiana,Feb 28 2021,1508,846,13600
Louisiana,Feb 27 2021,0,900,13763
Louisiana,Feb 26 2021,903,900,14012
Louisiana,Feb 25 2021,764,834,12846
Louisiana,Feb 24 2021,877,843,11001
Louisiana,Feb 23 2021,1404,807,9299
Louisiana,Feb 22 2021,468,607,7199
Louisiana,Feb 21 2021,1889,612,5868
Louisiana,Feb 20 2021,0,528,5774
Louisiana,Feb 19 2021,441,528,5646
Louisiana,Feb 18 2021,828,633,6763
Louisiana,Feb 17 2021,624,904,7913
Louisiana,Feb 16 2021,0,862,9058
Louisiana,Feb 15 2021,503,1057,10906
Louisiana,Feb 14 2021,1306,1154,12045
Louisiana,Feb 13 2021,0,1246,12227
Louisiana,Feb 12 2021,1170,1246,12800
Louisiana,Feb 11 2021,2728,1202,13258
Louisiana,Feb 10 2021,333,1207,13857
Louisiana,Feb  9 2021,1365,1451,14122
Louisiana,Feb  8 2021,1177,1628,14310
Louisiana,Feb  7 2021,1951,1598,14227
Louisiana,Feb  6 2021,0,1797,15346
Louisiana,Feb  5 2021,866,1797,15940
Louisiana,Feb  4 2021,2760,2012,14314
Louisiana,Feb  3 2021,2041,1974,12478
Louisiana,Feb  2 2021,2603,2233,10676
Louisiana,Feb  1 2021,965,2235,9278
Louisiana,Jan 31 2021,3350,2394,8661
Louisiana,Jan 30 2021,0,2431,7138
Louisiana,Jan 29 2021,2367,2431,5515
Louisiana,Jan 28 2021,2493,2370,4420
Louisiana,Jan 27 2021,3854,2547,3400
Louisiana,Jan 26 2021,2620,2353,2703
Louisiana,Jan 25 2021,2080,2284,2328
Louisiana,Jan 24 2021,3607,2126,1743
Louisiana,Jan 23 2021,0,2200,1722
Louisiana,Jan 22 2021,1937,2200,1695
Louisiana,Jan 21 2021,3736,2452,1658
Louisiana,Jan 20 2021,2493,2678,1612
Louisiana,Jan 19 2021,2138,2735,1770
Louisiana,Jan 18 2021,971,3102,2101
Louisiana,Jan 17 2021,4127,3164,2494
Louisiana,Jan 16 2021,0,3346,2507
Louisiana,Jan 15 2021,3705,3346,2575
Louisiana,Jan 14 2021,5313,3299,3221
Louisiana,Jan 13 2021,2896,3187,3818
Louisiana,Jan 12 2021,4705,3755,3905
Louisiana,Jan 11 2021,1405,3721,3504
Louisiana,Jan 10 2021,5398,3681,2989
Louisiana,Jan  9 2021,0,3736,2968
Louisiana,Jan  8 2021,3377,3736,2828
Louisiana,Jan  7 2021,4530,3254,2061
Louisiana,Jan  6 2021,6876,3185,1292
Louisiana,Jan  5 2021,4467,3166,589
Louisiana,Jan  4 2021,1123,3091,142
Louisiana,Jan  3 2021,5783,3048,34
Louisiana,Jan  2 2021,0,2682,33
Louisiana,Jan  1 2021,0,2682,33
Louisiana,Dec 31 2020,4046,2682,29
Louisiana,Dec 30 2020,6744,2470,24
Louisiana,Dec 29 2020,3946,1932,18
Louisiana,Dec 28 2020,817,1896,37
Louisiana,Dec 27 2020,3223,1939,39
Louisiana,Dec 26 2020,0,2009,38
Louisiana,Dec 25 2020,0,2009,37
Louisiana,Dec 24 2020,2565,2454,42
Louisiana,Dec 23 2020,2974,2627,45
Louisiana,Dec 22 2020,3699,2669,45
Louisiana,Dec 21 2020,1116,2516,20
Louisiana,Dec 20 2020,3711,2504,14
Louisiana,Dec 19 2020,0,2606,31
Louisiana,Dec 18 2020,3113,2606,36
Louisiana,Dec 17 2020,3776,2570,36
Louisiana,Dec 16 2020,3269,2375,39
Louisiana,Dec 15 2020,2633,2530,42
Louisiana,Dec 14 2020,1030,2501,61
Louisiana,Dec 13 2020,4422,2498,116
Louisiana,Dec 12 2020,0,2430,N/A
Louisiana,Dec 11 2020,2862,2430,N/A
Louisiana,Dec 10 2020,2415,2464,N/A
Louisiana,Dec  9 2020,4352,2511,N/A
Louisiana,Dec  8 2020,2426,2403,N/A
Louisiana,Dec  7 2020,1013,2817,N/A
Louisiana,Dec  6 2020,3946,2696,N/A
Louisiana,Dec  5 2020,0,2367,N/A
Louisiana,Dec  4 2020,3099,2367,N/A
Louisiana,Dec  3 2020,2743,2634,N/A
Louisiana,Dec  2 2020,3595,2242,N/A
Louisiana,Dec  1 2020,5326,1905,N/A
Louisiana,Nov 30 2020,169,1607,N/A
Louisiana,Nov 29 2020,1643,1721,N/A
Louisiana,Nov 28 2020,0,1984,N/A
Louisiana,Nov 27 2020,4964,1984,N/A
Louisiana,Nov 26 2020,0,1953,N/A
Louisiana,Nov 25 2020,1235,2246,N/A
Louisiana,Nov 24 2020,3243,2388,N/A
Louisiana,Nov 23 2020,968,2300,N/A
Louisiana,Nov 22 2020,3483,2239,N/A
Louisiana,Nov 21 2020,0,2104,N/A
Louisiana,Nov 20 2020,4743,2104,N/A
Louisiana,Nov 19 2020,2052,1919,N/A
Louisiana,Nov 18 2020,2229,2173,N/A
Louisiana,Nov 17 2020,2626,1854,N/A
Louisiana,Nov 16 2020,546,1669,N/A
Louisiana,Nov 15 2020,2532,1647,N/A
Louisiana,Nov 14 2020,0,1466,N/A
Louisiana,Nov 13 2020,3450,1466,N/A
Louisiana,Nov 12 2020,3829,1098,N/A
Louisiana,Nov 11 2020,0,648,N/A
Louisiana,Nov 10 2020,1330,793,N/A
Louisiana,Nov  9 2020,391,768,N/A
Louisiana,Nov  8 2020,1266,751,N/A
Louisiana,Nov  7 2020,0,723,N/A
Louisiana,Nov  6 2020,870,723,N/A
Louisiana,Nov  5 2020,681,661,N/A
Louisiana,Nov  4 2020,1016,620,N/A
Louisiana,Nov  3 2020,1153,632,N/A
Louisiana,Nov  2 2020,275,599,N/A
Louisiana,Nov  1 2020,1071,592,N/A
Louisiana,Oct 31 2020,0,578,N/A
Louisiana,Oct 30 2020,433,578,N/A
Louisiana,Oct 29 2020,394,616,N/A
Louisiana,Oct 28 2020,1098,670,N/A
Louisiana,Oct 27 2020,922,707,N/A
Louisiana,Oct 26 2020,227,676,N/A
Louisiana,Oct 25 2020,972,672,N/A
Louisiana,Oct 24 2020,0,696,N/A
Louisiana,Oct 23 2020,699,696,N/A
Louisiana,Oct 22 2020,772,707,N/A
Louisiana,Oct 21 2020,1363,703,N/A
Louisiana,Oct 20 2020,699,634,N/A
Louisiana,Oct 19 2020,201,631,N/A
Louisiana,Oct 18 2020,1143,611,N/A
Louisiana,Oct 17 2020,0,617,N/A
Louisiana,Oct 16 2020,774,617,N/A
Louisiana,Oct 15 2020,743,543,N/A
Louisiana,Oct 14 2020,880,512,N/A
Louisiana,Oct 13 2020,682,694,N/A
Louisiana,Oct 12 2020,60,672,N/A
Louisiana,Oct 11 2020,1181,695,N/A
Louisiana,Oct 10 2020,0,654,N/A
Louisiana,Oct  9 2020,257,654,N/A
Louisiana,Oct  8 2020,524,734,N/A
Louisiana,Oct  7 2020,2156,738,N/A
Louisiana,Oct  6 2020,532,517,N/A
Louisiana,Oct  5 2020,218,517,N/A
Louisiana,Oct  4 2020,893,520,N/A
Louisiana,Oct  3 2020,0,524,N/A
Louisiana,Oct  2 2020,817,524,N/A
Louisiana,Oct  1 2020,551,509,N/A
Louisiana,Sep 30 2020,610,512,N/A
Louisiana,Sep 29 2020,533,513,N/A
Louisiana,Sep 28 2020,240,544,N/A
Louisiana,Sep 27 2020,923,545,N/A
Louisiana,Sep 26 2020,0,547,N/A
Louisiana,Sep 25 2020,706,547,N/A
Louisiana,Sep 24 2020,577,586,N/A
Louisiana,Sep 23 2020,616,572,N/A
Louisiana,Sep 22 2020,752,571,N/A
Louisiana,Sep 21 2020,243,517,N/A
Louisiana,Sep 20 2020,936,552,N/A
Louisiana,Sep 19 2020,0,601,N/A
Louisiana,Sep 18 2020,979,601,N/A
Louisiana,Sep 17 2020,478,569,N/A
Louisiana,Sep 16 2020,612,567,N/A
Louisiana,Sep 15 2020,371,703,N/A
Louisiana,Sep 14 2020,492,687,N/A
Louisiana,Sep 13 2020,1281,660,N/A
Louisiana,Sep 12 2020,0,677,N/A
