Data Table for Daily Case Trends - Maine
Date generated: Tue Nov 16 2021 20:15:43 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Maine,Sep 25 2020,0,28,N/A
Maine,Sep 24 2020,20,32,N/A
Maine,Sep 23 2020,44,36,N/A
Maine,Sep 22 2020,25,32,N/A
Maine,Sep 21 2020,40,32,N/A
Maine,Sep 20 2020,27,34,N/A
Maine,Sep 19 2020,44,30,N/A
Maine,Sep 18 2020,30,28,N/A
Maine,Sep 17 2020,43,30,N/A
Maine,Sep 16 2020,21,28,N/A
Maine,Sep 15 2020,23,29,N/A
Maine,Sep 14 2020,55,29,N/A
Maine,Sep 13 2020,0,23,N/A
Maine,Sep 12 2020,29,25,N/A
Maine,Sep 11 2020,42,23,N/A
Maine,Sep 10 2020,31,22,N/A
Maine,Sep  9 2020,27,20,N/A
Maine,Sep  8 2020,21,26,N/A
Maine,Sep  7 2020,12,23,N/A
Maine,Sep  6 2020,19,25,N/A
Maine,Sep  5 2020,15,27,N/A
Maine,Sep  4 2020,35,33,N/A
Maine,Sep  3 2020,15,28,N/A
Maine,Sep  2 2020,69,28,N/A
Maine,Sep  1 2020,0,22,N/A
Maine,Aug 31 2020,22,25,N/A
Maine,Aug 30 2020,37,24,N/A
Maine,Aug 29 2020,53,22,N/A
Maine,Aug 28 2020,0,17,N/A
Maine,Aug 27 2020,21,21,N/A
Maine,Aug 26 2020,26,23,N/A
Maine,Aug 25 2020,21,22,N/A
Maine,Aug 24 2020,13,22,N/A
Maine,Aug 23 2020,21,22,N/A
Maine,Aug 22 2020,19,23,N/A
Maine,Aug 21 2020,31,24,N/A
Maine,Aug 20 2020,32,24,N/A
Maine,Aug 19 2020,18,23,N/A
Maine,Aug 18 2020,22,23,N/A
Maine,Aug 17 2020,16,23,N/A
Maine,Aug 16 2020,29,21,N/A
Maine,Aug 15 2020,24,18,N/A
Maine,Aug 14 2020,29,17,N/A
Maine,Aug 13 2020,26,14,N/A
Maine,Aug 12 2020,20,13,N/A
Maine,Aug 11 2020,19,11,N/A
Maine,Aug 10 2020,0,10,N/A
Maine,Aug  9 2020,9,11,N/A
Maine,Aug  8 2020,16,12,N/A
Maine,Aug  7 2020,11,12,N/A
Maine,Aug  6 2020,18,15,N/A
Maine,Aug  5 2020,5,15,N/A
Maine,Aug  4 2020,17,18,N/A
Maine,Aug  3 2020,5,19,N/A
Maine,Aug  2 2020,12,19,N/A
Maine,Aug  1 2020,21,20,N/A
Maine,Jul 31 2020,27,25,N/A
Maine,Jul 30 2020,22,21,N/A
Maine,Jul 29 2020,22,21,N/A
Maine,Jul 28 2020,28,20,N/A
Maine,Jul 27 2020,6,18,N/A
Maine,Jul 26 2020,18,17,N/A
Maine,Jul 25 2020,57,24,N/A
Maine,Jul 24 2020,0,16,N/A
Maine,Jul 23 2020,21,17,N/A
Maine,Jul 22 2020,15,19,N/A
Maine,Jul 21 2020,11,20,N/A
Maine,Jul 20 2020,0,20,N/A
Maine,Jul 19 2020,65,21,N/A
Maine,Jul 18 2020,2,15,N/A
Maine,Jul 17 2020,8,20,N/A
Maine,Jul 16 2020,38,19,N/A
Maine,Jul 15 2020,20,16,N/A
Maine,Jul 14 2020,12,16,N/A
Maine,Jul 13 2020,8,18,N/A
Maine,Jul 12 2020,19,19,N/A
Maine,Jul 11 2020,40,20,N/A
Maine,Jul 10 2020,0,14,N/A
Maine,Jul  9 2020,13,24,N/A
Maine,Jul  8 2020,26,22,N/A
Maine,Jul  7 2020,20,23,N/A
Maine,Jul  6 2020,17,26,N/A
Maine,Jul  5 2020,26,28,N/A
Maine,Jul  4 2020,0,29,N/A
Maine,Jul  3 2020,69,42,N/A
Maine,Jul  2 2020,0,36,N/A
Maine,Jul  1 2020,34,36,N/A
Maine,Jun 30 2020,42,43,N/A
Maine,Jun 29 2020,31,40,N/A
Maine,Jun 28 2020,30,37,N/A
Maine,Jun 27 2020,89,36,N/A
Maine,Jun 26 2020,32,23,N/A
Maine,Jun 25 2020,0,27,N/A
Maine,Jun 24 2020,77,33,N/A
Maine,Jun 23 2020,23,25,N/A
Maine,Jun 22 2020,14,21,N/A
Maine,Jun 21 2020,19,21,N/A
Maine,Jun 20 2020,0,25,N/A
Maine,Jun 19 2020,60,31,N/A
Maine,Jun 18 2020,42,30,N/A
Maine,Jun 17 2020,17,24,N/A
Maine,Jun 16 2020,0,30,N/A
Maine,Jun 15 2020,9,33,N/A
Maine,Jun 14 2020,53,34,N/A
Maine,Jun 13 2020,36,26,N/A
Maine,Jun 12 2020,54,34,N/A
Maine,Jun 11 2020,0,31,N/A
Maine,Jun 10 2020,61,35,N/A
Maine,Jun  9 2020,18,26,N/A
Maine,Jun  8 2020,18,30,N/A
Maine,Jun  7 2020,0,31,N/A
Maine,Jun  6 2020,88,35,N/A
Maine,Jun  5 2020,36,28,N/A
Maine,Jun  4 2020,28,31,N/A
Maine,Jun  3 2020,0,32,N/A
Maine,Jun  2 2020,41,44,N/A
Maine,Jun  1 2020,28,38,N/A
Maine,May 31 2020,24,39,N/A
Maine,May 30 2020,43,44,N/A
Maine,May 29 2020,56,47,N/A
