Data Table for Daily Case Trends - Indiana
Date generated: Tue Nov 16 2021 20:15:04 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Indiana,Aug 10 2020,664,937,N/A
Indiana,Aug  9 2020,1041,924,N/A
Indiana,Aug  8 2020,1033,880,N/A
Indiana,Aug  7 2020,1239,871,N/A
Indiana,Aug  6 2020,1040,823,N/A
Indiana,Aug  5 2020,720,810,N/A
Indiana,Aug  4 2020,822,796,N/A
Indiana,Aug  3 2020,576,789,N/A
Indiana,Aug  2 2020,735,783,N/A
Indiana,Aug  1 2020,968,800,N/A
Indiana,Jul 31 2020,901,793,N/A
Indiana,Jul 30 2020,954,807,N/A
Indiana,Jul 29 2020,621,803,N/A
Indiana,Jul 28 2020,771,823,N/A
Indiana,Jul 27 2020,535,814,N/A
Indiana,Jul 26 2020,852,828,N/A
Indiana,Jul 25 2020,922,838,N/A
Indiana,Jul 24 2020,996,826,N/A
Indiana,Jul 23 2020,929,788,N/A
Indiana,Jul 22 2020,757,757,N/A
Indiana,Jul 21 2020,710,747,N/A
Indiana,Jul 20 2020,635,738,N/A
Indiana,Jul 19 2020,917,708,N/A
Indiana,Jul 18 2020,841,653,N/A
Indiana,Jul 17 2020,733,644,N/A
Indiana,Jul 16 2020,710,643,N/A
Indiana,Jul 15 2020,685,615,N/A
Indiana,Jul 14 2020,648,579,N/A
Indiana,Jul 13 2020,425,529,N/A
Indiana,Jul 12 2020,533,514,N/A
Indiana,Jul 11 2020,779,521,N/A
Indiana,Jul 10 2020,725,483,N/A
Indiana,Jul  9 2020,512,455,N/A
Indiana,Jul  8 2020,437,444,N/A
Indiana,Jul  7 2020,295,433,N/A
Indiana,Jul  6 2020,323,443,N/A
Indiana,Jul  5 2020,576,439,N/A
Indiana,Jul  4 2020,517,408,N/A
Indiana,Jul  3 2020,528,396,N/A
Indiana,Jul  2 2020,435,390,N/A
Indiana,Jul  1 2020,358,401,N/A
Indiana,Jun 30 2020,366,389,N/A
Indiana,Jun 29 2020,298,370,N/A
Indiana,Jun 28 2020,355,358,N/A
Indiana,Jun 27 2020,435,359,N/A
Indiana,Jun 26 2020,485,342,N/A
Indiana,Jun 25 2020,515,316,N/A
Indiana,Jun 24 2020,269,303,N/A
Indiana,Jun 23 2020,238,297,N/A
Indiana,Jun 22 2020,210,314,N/A
Indiana,Jun 21 2020,362,359,N/A
Indiana,Jun 20 2020,315,359,N/A
Indiana,Jun 19 2020,308,371,N/A
Indiana,Jun 18 2020,425,384,N/A
Indiana,Jun 17 2020,227,382,N/A
Indiana,Jun 16 2020,356,393,N/A
Indiana,Jun 15 2020,521,401,N/A
Indiana,Jun 14 2020,366,358,N/A
Indiana,Jun 13 2020,397,363,N/A
Indiana,Jun 12 2020,398,366,N/A
Indiana,Jun 11 2020,411,378,N/A
Indiana,Jun 10 2020,304,375,N/A
Indiana,Jun  9 2020,410,399,N/A
Indiana,Jun  8 2020,226,399,N/A
Indiana,Jun  7 2020,400,403,N/A
Indiana,Jun  6 2020,419,398,N/A
Indiana,Jun  5 2020,482,431,N/A
Indiana,Jun  4 2020,384,432,N/A
Indiana,Jun  3 2020,475,467,N/A
Indiana,Jun  2 2020,407,451,N/A
Indiana,Jun  1 2020,256,445,N/A
Indiana,May 31 2020,363,456,N/A
Indiana,May 30 2020,653,472,N/A
Indiana,May 29 2020,490,449,N/A
Indiana,May 28 2020,631,447,N/A
Indiana,May 27 2020,359,451,N/A
Indiana,May 26 2020,363,481,N/A
Indiana,May 25 2020,339,494,N/A
Indiana,May 24 2020,475,514,N/A
Indiana,May 23 2020,492,517,N/A
Indiana,May 22 2020,473,536,N/A
Indiana,May 21 2020,662,554,N/A
Indiana,May 20 2020,569,543,N/A
Indiana,May 19 2020,450,511,N/A
Indiana,May 18 2020,477,518,N/A
Indiana,May 17 2020,498,521,N/A
Indiana,May 16 2020,625,506,N/A
Indiana,May 15 2020,602,501,N/A
Indiana,May 14 2020,580,507,N/A
Indiana,May 13 2020,346,514,N/A
Indiana,May 12 2020,500,584,N/A
Indiana,May 11 2020,501,588,N/A
Indiana,May 10 2020,394,599,N/A
Indiana,May  9 2020,586,633,N/A
Indiana,May  8 2020,643,645,N/A
Indiana,May  7 2020,633,666,N/A
Indiana,May  6 2020,837,669,N/A
Indiana,May  5 2020,526,635,N/A
Indiana,May  4 2020,574,649,N/A
Indiana,May  3 2020,638,703,N/A
Indiana,May  2 2020,665,700,N/A
Indiana,May  1 2020,795,707,N/A
Indiana,Apr 30 2020,653,685,N/A
Indiana,Apr 29 2020,594,677,N/A
Indiana,Apr 28 2020,627,641,N/A
Indiana,Apr 27 2020,949,610,N/A
Indiana,Apr 26 2020,617,543,N/A
Indiana,Apr 25 2020,715,536,N/A
Indiana,Apr 24 2020,641,503,N/A
Indiana,Apr 23 2020,601,499,N/A
Indiana,Apr 22 2020,341,497,N/A
Indiana,Apr 21 2020,411,510,N/A
Indiana,Apr 20 2020,476,492,N/A
Indiana,Apr 19 2020,569,468,N/A
Indiana,Apr 18 2020,487,458,N/A
Indiana,Apr 17 2020,612,463,N/A
Indiana,Apr 16 2020,587,455,N/A
Indiana,Apr 15 2020,428,430,N/A
Indiana,Apr 14 2020,291,431,N/A
Indiana,Apr 13 2020,308,470,N/A
Indiana,Apr 12 2020,493,502,N/A
Indiana,Apr 11 2020,528,497,N/A
Indiana,Apr 10 2020,556,492,N/A
Indiana,Apr  9 2020,408,473,N/A
Indiana,Apr  8 2020,436,482,N/A
Indiana,Apr  7 2020,563,478,N/A
Indiana,Apr  6 2020,533,451,N/A
Indiana,Apr  5 2020,458,413,N/A
Indiana,Apr  4 2020,496,388,N/A
Indiana,Apr  3 2020,418,353,N/A
Indiana,Apr  2 2020,474,342,N/A
Indiana,Apr  1 2020,406,298,N/A
Indiana,Mar 31 2020,373,256,N/A
Indiana,Mar 30 2020,272,218,N/A
Indiana,Mar 29 2020,282,187,N/A
Indiana,Mar 28 2020,251,158,N/A
Indiana,Mar 27 2020,336,128,N/A
Indiana,Mar 26 2020,168,84,N/A
Indiana,Mar 25 2020,112,62,N/A
Indiana,Mar 24 2020,106,47,N/A
Indiana,Mar 23 2020,58,33,N/A
Indiana,Mar 22 2020,75,26,N/A
Indiana,Mar 21 2020,47,16,N/A
Indiana,Mar 20 2020,23,9,N/A
Indiana,Mar 19 2020,17,6,N/A
Indiana,Mar 18 2020,9,4,N/A
Indiana,Mar 17 2020,6,3,N/A
Indiana,Mar 16 2020,5,3,N/A
Indiana,Mar 15 2020,7,2,N/A
Indiana,Mar 14 2020,0,1,N/A
Indiana,Mar 13 2020,0,1,N/A
Indiana,Mar 12 2020,3,1,N/A
Indiana,Mar 11 2020,4,1,N/A
Indiana,Mar 10 2020,2,0,N/A
Indiana,Mar  9 2020,1,0,N/A
Indiana,Mar  8 2020,1,0,N/A
